Name,SEASON_year,Games_Played,Goals,Assists,Points,PlusMinus_Ratings,Game_Winning_Goals,Position,Height,Weight,Age,Experience
Martin Rucinsky,2000,80,25.0,24.0,49.0,1.0,4.0,Left_wing,185,93,29,9
Martin Rucinsky,2001,57,16.0,22.0,38.0,-5.0,4.0,Left_wing,185,93,30,10
Martin Rucinsky,2002,15,3.0,10.0,13.0,6.0,1.0,Left_wing,185,93,31,11
Martin Rucinsky,2002,42,6.0,11.0,17.0,3.0,1.0,Left_wing,185,93,31,11
Martin Rucinsky,2002,18,2.0,6.0,8.0,-1.0,0.0,Left_wing,185,93,31,11
Martin Rucinsky,2003,61,16.0,14.0,30.0,-1.0,3.0,Left_wing,185,93,32,12
Martin Rucinsky,2004,69,13.0,29.0,42.0,13.0,2.0,Left_wing,185,93,33,13
Martin Rucinsky,2004,13,1.0,2.0,3.0,2.0,0.0,Left_wing,185,93,33,13
Martin Rucinsky,2006,52,16.0,39.0,55.0,10.0,4.0,Left_wing,185,93,35,15
Martin Rucinsky,2007,52,12.0,21.0,33.0,-3.0,3.0,Left_wing,185,93,36,16
Martin Rucinsky,2008,40,5.0,11.0,16.0,-9.0,0.0,Left_wing,185,93,37,17
Martin Samuelsson,2003,8,0.0,1.0,1.0,-1.0,0.0,Right_wing,188,91,21,1
Martin Samuelsson,2004,6,0.0,0.0,0.0,-1.0,0.0,Right_wing,188,91,22,2
Martin Simard,1991,16,0.0,2.0,2.0,0.0,0.0,Right_wing,185,98,25,1
Martin Simard,1992,21,1.0,3.0,4.0,-4.0,0.0,Right_wing,185,98,26,2
Martin Simard,1993,7,0.0,0.0,0.0,-1.0,0.0,Right_wing,185,98,27,3
Martin Skoula,2000,80,3.0,13.0,16.0,5.0,0.0,Defence,190,98,21,1
Martin Skoula,2001,82,8.0,17.0,25.0,8.0,2.0,Defence,190,98,22,2
Martin Skoula,2002,82,10.0,21.0,31.0,-3.0,1.0,Defence,190,98,23,3
Martin Skoula,2003,81,4.0,21.0,25.0,11.0,0.0,Defence,190,98,24,4
Martin Skoula,2004,58,2.0,14.0,16.0,2.0,0.0,Defence,190,98,25,5
Martin Skoula,2004,21,2.0,7.0,9.0,3.0,0.0,Defence,190,98,25,5
Martin Skoula,2006,17,1.0,5.0,6.0,0.0,0.0,Defence,190,98,27,7
Martin Skoula,2006,61,4.0,11.0,15.0,6.0,1.0,Defence,190,98,27,7
Martin Skoula,2007,81,0.0,15.0,15.0,9.0,0.0,Defence,190,98,28,8
Martin Skoula,2008,80,3.0,8.0,11.0,-16.0,1.0,Defence,190,98,29,9
Martin Skoula,2009,81,4.0,12.0,16.0,-12.0,0.0,Defence,190,98,30,10
Martin Skoula,2010,19,0.0,3.0,3.0,7.0,0.0,Defence,190,98,31,11
Martin Skoula,2010,33,3.0,5.0,8.0,-4.0,0.0,Defence,190,98,31,11
Martin Sonnenberg,1999,44,1.0,1.0,2.0,-2.0,0.0,Left_wing,183,89,21,1
Martin Sonnenberg,2000,14,1.0,2.0,3.0,0.0,0.0,Left_wing,183,89,22,2
Martin Sonnenberg,2004,5,0.0,0.0,0.0,-2.0,0.0,Left_wing,183,89,26,6
Martin Spanhel,2001,6,1.0,0.0,1.0,-1.0,0.0,Left_wing,188,93,24,1
Martin Spanhel,2002,4,1.0,0.0,1.0,-2.0,0.0,Left_wing,188,93,25,2
Martin St. Louis,1999,13,1.0,1.0,2.0,-2.0,0.0,Right_wing,173,80,24,1
Martin St. Louis,2000,56,3.0,15.0,18.0,-5.0,1.0,Right_wing,173,80,25,2
Martin St. Louis,2001,78,18.0,22.0,40.0,-4.0,4.0,Right_wing,173,80,26,3
Martin St. Louis,2002,53,16.0,19.0,35.0,4.0,2.0,Right_wing,173,80,27,4
Martin St. Louis,2003,82,33.0,37.0,70.0,10.0,5.0,Right_wing,173,80,28,5
Martin St. Louis,2004,82,38.0,56.0,94.0,35.0,7.0,Right_wing,173,80,29,6
Martin St. Louis,2006,80,31.0,30.0,61.0,-3.0,7.0,Right_wing,173,80,31,8
Martin St. Louis,2007,82,43.0,59.0,102.0,7.0,7.0,Right_wing,173,80,32,9
Martin St. Louis,2008,82,25.0,58.0,83.0,-23.0,5.0,Right_wing,173,80,33,10
Martin St. Louis,2009,82,30.0,50.0,80.0,4.0,3.0,Right_wing,173,80,34,11
Martin St. Louis,2010,82,29.0,65.0,94.0,-8.0,7.0,Right_wing,173,80,35,12
Martin St. Louis,2011,82,31.0,68.0,99.0,0.0,7.0,Right_wing,173,80,36,13
Martin St. Louis,2012,77,25.0,49.0,74.0,-3.0,3.0,Right_wing,173,80,37,14
Martin St. Louis,2013,48,17.0,43.0,60.0,0.0,2.0,Right_wing,173,80,38,15
Martin St. Louis,2014,62,29.0,32.0,61.0,12.0,5.0,Right_wing,173,80,39,16
Martin St. Louis,2014,19,1.0,7.0,8.0,1.0,0.0,Right_wing,173,80,39,16
Martin St. Louis,2015,74,21.0,31.0,52.0,12.0,1.0,Right_wing,173,80,40,17
Martin St. Pierre,2006,2,0.0,0.0,0.0,-1.0,0.0,Centre,175,85,23,1
Martin St. Pierre,2007,14,1.0,3.0,4.0,-3.0,0.0,Centre,175,85,24,2
Martin St. Pierre,2008,5,0.0,0.0,0.0,-3.0,0.0,Centre,175,85,25,3
Martin St. Pierre,2009,14,2.0,2.0,4.0,-1.0,1.0,Centre,175,85,26,4
Martin St. Pierre,2010,3,0.0,0.0,0.0,-2.0,0.0,Centre,175,85,27,5
Martin St. Pierre,2014,1,0.0,0.0,0.0,0.0,0.0,Centre,175,85,31,9
Martin Straka,1993,42,3.0,13.0,16.0,2.0,1.0,Left_wing,175,82,21,1
Martin Straka,1994,84,30.0,34.0,64.0,24.0,6.0,Left_wing,175,82,22,2
Martin Straka,1995,6,1.0,1.0,2.0,-1.0,0.0,Left_wing,175,82,23,3
Martin Straka,1995,31,4.0,12.0,16.0,0.0,0.0,Left_wing,175,82,23,3
Martin Straka,1996,12,2.0,4.0,6.0,0.0,0.0,Left_wing,175,82,24,4
Martin Straka,1996,22,2.0,10.0,12.0,-6.0,0.0,Left_wing,175,82,24,4
Martin Straka,1996,43,9.0,16.0,25.0,-13.0,1.0,Left_wing,175,82,24,4
Martin Straka,1997,55,7.0,22.0,29.0,9.0,1.0,Left_wing,175,82,25,5
Martin Straka,1998,75,19.0,23.0,42.0,-1.0,4.0,Left_wing,175,82,26,6
Martin Straka,1999,80,35.0,48.0,83.0,12.0,4.0,Left_wing,175,82,27,7
Martin Straka,2000,71,20.0,39.0,59.0,24.0,2.0,Left_wing,175,82,28,8
Martin Straka,2001,82,27.0,68.0,95.0,19.0,4.0,Left_wing,175,82,29,9
Martin Straka,2002,13,5.0,4.0,9.0,3.0,1.0,Left_wing,175,82,30,10
Martin Straka,2003,60,18.0,28.0,46.0,-18.0,4.0,Left_wing,175,82,31,11
Martin Straka,2004,32,6.0,8.0,14.0,-9.0,0.0,Left_wing,175,82,32,12
Martin Straka,2004,22,4.0,8.0,12.0,-16.0,0.0,Left_wing,175,82,32,12
Martin Straka,2006,82,22.0,54.0,76.0,17.0,4.0,Left_wing,175,82,34,14
Martin Straka,2007,77,29.0,41.0,70.0,16.0,6.0,Left_wing,175,82,35,15
Martin Straka,2008,65,14.0,27.0,41.0,5.0,2.0,Left_wing,175,82,36,16
Martin Strbak,2004,44,3.0,11.0,14.0,-11.0,0.0,Defence,190,95,29,1
Martin Strbak,2004,5,2.0,0.0,2.0,1.0,1.0,Defence,190,95,29,1
Martins Karsums,2009,6,0.0,1.0,1.0,-3.0,0.0,Right_wing,178,90,23,1
Martins Karsums,2009,18,1.0,4.0,5.0,-5.0,0.0,Right_wing,178,90,23,1
Martti Jarventie,2002,1,0.0,0.0,0.0,2.0,0.0,Defence,180,84,26,1
Marty McInnis,1992,15,3.0,5.0,8.0,6.0,0.0,Right_wing,180,85,22,1
Marty McInnis,1993,56,10.0,20.0,30.0,7.0,0.0,Right_wing,180,85,23,2
Marty McInnis,1994,81,25.0,31.0,56.0,31.0,3.0,Right_wing,180,85,24,3
Marty McInnis,1995,41,9.0,7.0,16.0,-1.0,1.0,Right_wing,180,85,25,4
Marty McInnis,1996,74,12.0,34.0,46.0,-11.0,1.0,Right_wing,180,85,26,5
Marty McInnis,1997,70,20.0,22.0,42.0,-7.0,4.0,Right_wing,180,85,27,6
Marty McInnis,1997,10,3.0,4.0,7.0,-1.0,0.0,Right_wing,180,85,27,6
Marty McInnis,1998,75,19.0,25.0,44.0,1.0,0.0,Right_wing,180,85,28,7
Marty McInnis,1999,6,1.0,1.0,2.0,-1.0,0.0,Right_wing,180,85,29,8
Marty McInnis,1999,75,18.0,34.0,52.0,-14.0,5.0,Right_wing,180,85,29,8
Marty McInnis,2000,62,10.0,18.0,28.0,-4.0,2.0,Right_wing,180,85,30,9
Marty McInnis,2001,75,20.0,22.0,42.0,-21.0,1.0,Right_wing,180,85,31,10
Marty McInnis,2002,60,9.0,14.0,23.0,-14.0,0.0,Right_wing,180,85,32,11
Marty McInnis,2002,19,2.0,3.0,5.0,-1.0,1.0,Right_wing,180,85,32,11
Marty McInnis,2003,77,9.0,10.0,19.0,-11.0,1.0,Right_wing,180,85,33,12
Marty McSorley,1988,60,9.0,17.0,26.0,23.0,1.0,Defence,188,107,25,5
Marty McSorley,1989,66,10.0,17.0,27.0,3.0,1.0,Defence,188,107,26,6
Marty McSorley,1990,75,15.0,21.0,36.0,2.0,0.0,Defence,188,107,27,7
Marty McSorley,1991,61,7.0,32.0,39.0,48.0,1.0,Defence,188,107,28,8
Marty McSorley,1992,71,7.0,22.0,29.0,-13.0,0.0,Defence,188,107,29,9
Marty McSorley,1993,81,15.0,26.0,41.0,1.0,0.0,Defence,188,107,30,10
Marty McSorley,1994,18,4.0,6.0,10.0,-3.0,1.0,Defence,188,107,31,11
Marty McSorley,1994,47,3.0,18.0,21.0,-9.0,0.0,Defence,188,107,31,11
Marty McSorley,1995,41,3.0,18.0,21.0,-14.0,0.0,Defence,188,107,32,12
Marty McSorley,1996,9,0.0,2.0,2.0,-6.0,0.0,Defence,188,107,33,13
Marty McSorley,1996,59,10.0,21.0,31.0,-14.0,1.0,Defence,188,107,33,13
Marty McSorley,1997,57,4.0,12.0,16.0,-6.0,1.0,Defence,188,107,34,14
Marty McSorley,1998,56,2.0,10.0,12.0,10.0,0.0,Defence,188,107,35,15
Marty McSorley,1999,46,2.0,3.0,5.0,-5.0,0.0,Defence,188,107,36,16
Marty McSorley,2000,27,2.0,3.0,5.0,2.0,0.0,Defence,188,107,37,17
Marty Murray,1996,15,3.0,3.0,6.0,-4.0,0.0,Centre,175,82,21,1
Marty Murray,1997,2,0.0,0.0,0.0,0.0,0.0,Centre,175,82,22,2
Marty Murray,1998,2,0.0,0.0,0.0,1.0,0.0,Centre,175,82,23,3
Marty Murray,2001,7,0.0,0.0,0.0,-2.0,0.0,Centre,175,82,26,6
Marty Murray,2002,74,12.0,15.0,27.0,10.0,2.0,Centre,175,82,27,7
Marty Murray,2003,76,11.0,15.0,26.0,-1.0,0.0,Centre,175,82,28,8
Marty Murray,2004,66,5.0,7.0,12.0,6.0,0.0,Centre,175,82,29,9
Marty Murray,2007,19,0.0,2.0,2.0,-5.0,0.0,Centre,175,82,32,12
Marty Reasoner,1999,22,3.0,7.0,10.0,2.0,0.0,Centre,185,89,22,1
Marty Reasoner,2000,32,10.0,14.0,24.0,9.0,0.0,Centre,185,89,23,2
Marty Reasoner,2001,41,4.0,9.0,13.0,-5.0,0.0,Centre,185,89,24,3
Marty Reasoner,2002,52,6.0,5.0,11.0,0.0,2.0,Centre,185,89,25,4
Marty Reasoner,2003,70,11.0,20.0,31.0,19.0,0.0,Centre,185,89,26,5
Marty Reasoner,2004,17,2.0,6.0,8.0,5.0,0.0,Centre,185,89,27,6
Marty Reasoner,2006,19,2.0,6.0,8.0,-2.0,0.0,Centre,185,89,29,8
Marty Reasoner,2006,58,9.0,17.0,26.0,-12.0,1.0,Centre,185,89,29,8
Marty Reasoner,2007,72,6.0,14.0,20.0,-15.0,1.0,Centre,185,89,30,9
Marty Reasoner,2008,82,11.0,14.0,25.0,-17.0,0.0,Centre,185,89,31,10
Marty Reasoner,2009,79,14.0,16.0,30.0,11.0,2.0,Centre,185,89,32,11
Marty Reasoner,2010,80,4.0,13.0,17.0,-3.0,0.0,Centre,185,89,33,12
Marty Reasoner,2011,82,14.0,18.0,32.0,2.0,4.0,Centre,185,89,34,13
Marty Reasoner,2012,61,1.0,5.0,6.0,-25.0,0.0,Centre,185,89,35,14
Marty Reasoner,2013,31,0.0,5.0,5.0,-3.0,0.0,Centre,185,89,36,15
Marty Turco,2001,26,,,,,,Goaltender,180,83,26,1
Marty Turco,2002,31,,,,,,Goaltender,180,83,27,2
Marty Turco,2003,55,,,,,,Goaltender,180,83,28,3
Marty Turco,2004,73,,,,,,Goaltender,180,83,29,4
Marty Turco,2006,68,,,,,,Goaltender,180,83,31,6
Marty Turco,2007,67,,,,,,Goaltender,180,83,32,7
Marty Turco,2008,62,,,,,,Goaltender,180,83,33,8
Marty Turco,2009,74,,,,,,Goaltender,180,83,34,9
Marty Turco,2010,53,,,,,,Goaltender,180,83,35,10
Marty Turco,2011,29,,,,,,Goaltender,180,83,36,11
Marty Turco,2012,5,,,,,,Goaltender,180,83,37,12
Masi Marjamaki,2006,1,0.0,0.0,0.0,0.0,0.0,Right_wing,188,88,21,1
Mason Raymond,2008,49,9.0,12.0,21.0,1.0,0.0,Left_wing,183,84,23,1
Mason Raymond,2009,72,11.0,12.0,23.0,2.0,0.0,Left_wing,183,84,24,2
Mason Raymond,2010,82,25.0,28.0,53.0,0.0,4.0,Left_wing,183,84,25,3
Mason Raymond,2011,70,15.0,24.0,39.0,8.0,5.0,Left_wing,183,84,26,4
Mason Raymond,2012,55,10.0,10.0,20.0,4.0,2.0,Left_wing,183,84,27,5
Mason Raymond,2013,46,10.0,12.0,22.0,2.0,1.0,Left_wing,183,84,28,6
Mason Raymond,2014,82,19.0,26.0,45.0,-6.0,4.0,Left_wing,183,84,29,7
Mason Raymond,2015,57,12.0,11.0,23.0,-8.0,1.0,Left_wing,183,84,30,8
Mason Raymond,2016,29,4.0,1.0,5.0,-3.0,0.0,Left_wing,183,84,31,9
Mason Raymond,2017,4,0.0,0.0,0.0,-2.0,0.0,Left_wing,183,84,32,10
Mat Clark,2012,2,0.0,0.0,0.0,-2.0,0.0,Defence,190,102,22,1
Mat Clark,2015,7,0.0,1.0,1.0,2.0,0.0,Defence,190,102,25,4
Mathias Johansson,2003,12,1.0,5.0,6.0,1.0,0.0,Centre,188,84,29,1
Mathias Johansson,2003,46,4.0,5.0,9.0,-15.0,0.0,Centre,188,84,29,1
Mathias Tjarnqvist,2004,18,1.0,1.0,2.0,-6.0,1.0,Left_wing,188,89,25,1
Mathias Tjarnqvist,2006,33,2.0,4.0,6.0,4.0,0.0,Left_wing,188,89,27,3
Mathias Tjarnqvist,2007,18,1.0,3.0,4.0,-3.0,0.0,Left_wing,188,89,28,4
Mathias Tjarnqvist,2007,26,5.0,4.0,9.0,-2.0,0.0,Left_wing,188,89,28,4
Mathias Tjarnqvist,2008,78,4.0,7.0,11.0,-1.0,0.0,Left_wing,188,89,29,5
Mathieu Biron,2000,60,4.0,4.0,8.0,-13.0,2.0,Defence,201,104,20,1
Mathieu Biron,2001,14,0.0,1.0,1.0,2.0,0.0,Defence,201,104,21,2
Mathieu Biron,2002,36,0.0,0.0,0.0,-16.0,0.0,Defence,201,104,22,3
Mathieu Biron,2003,34,1.0,8.0,9.0,-18.0,0.0,Defence,201,104,23,4
Mathieu Biron,2004,57,3.0,10.0,13.0,-13.0,1.0,Defence,201,104,24,5
Mathieu Biron,2006,52,4.0,9.0,13.0,-11.0,0.0,Defence,201,104,26,7
Mathieu Carle,2010,3,0.0,0.0,0.0,1.0,0.0,Defence,183,91,23,1
Mathieu Chouinard,2004,1,,,,,,Goaltender,185,96,24,1
Mathieu Dandenault,1996,34,5.0,7.0,12.0,6.0,0.0,Defence,183,98,20,1
Mathieu Dandenault,1997,65,3.0,9.0,12.0,-10.0,0.0,Defence,183,98,21,2
Mathieu Dandenault,1998,68,5.0,12.0,17.0,5.0,0.0,Defence,183,98,22,3
Mathieu Dandenault,1999,75,4.0,10.0,14.0,17.0,0.0,Defence,183,98,23,4
Mathieu Dandenault,2000,81,6.0,12.0,18.0,-12.0,0.0,Defence,183,98,24,5
Mathieu Dandenault,2001,73,10.0,15.0,25.0,11.0,2.0,Defence,183,98,25,6
Mathieu Dandenault,2002,81,8.0,12.0,20.0,-5.0,3.0,Defence,183,98,26,7
Mathieu Dandenault,2003,74,4.0,15.0,19.0,25.0,0.0,Defence,183,98,27,8
Mathieu Dandenault,2004,65,3.0,9.0,12.0,9.0,0.0,Defence,183,98,28,9
Mathieu Dandenault,2006,82,5.0,15.0,20.0,8.0,1.0,Defence,183,98,30,11
Mathieu Dandenault,2007,68,2.0,6.0,8.0,-8.0,0.0,Defence,183,98,31,12
Mathieu Dandenault,2008,61,9.0,5.0,14.0,-11.0,0.0,Defence,183,98,32,13
Mathieu Dandenault,2009,41,4.0,8.0,12.0,7.0,0.0,Defence,183,98,33,14
Mathieu Darche,2001,9,0.0,0.0,0.0,-4.0,0.0,Left_wing,185,94,25,1
Mathieu Darche,2002,14,1.0,1.0,2.0,-5.0,0.0,Left_wing,185,94,26,2
Mathieu Darche,2003,1,0.0,0.0,0.0,-1.0,0.0,Left_wing,185,94,27,3
Mathieu Darche,2004,2,0.0,0.0,0.0,-1.0,0.0,Left_wing,185,94,28,4
Mathieu Darche,2007,2,0.0,0.0,0.0,0.0,0.0,Left_wing,185,94,31,7
Mathieu Darche,2008,73,7.0,15.0,22.0,-14.0,0.0,Left_wing,185,94,32,8
Mathieu Darche,2010,29,5.0,5.0,10.0,2.0,3.0,Left_wing,185,94,34,10
Mathieu Darche,2011,59,12.0,14.0,26.0,7.0,1.0,Left_wing,185,94,35,11
Mathieu Darche,2012,61,5.0,7.0,12.0,-4.0,0.0,Left_wing,185,94,36,12
Mathieu Garon,2001,11,,,,,,Goaltender,185,93,23,1
Mathieu Garon,2002,5,,,,,,Goaltender,185,93,24,2
Mathieu Garon,2003,8,,,,,,Goaltender,185,93,25,3
Mathieu Garon,2004,19,,,,,,Goaltender,185,93,26,4
Mathieu Garon,2006,63,,,,,,Goaltender,185,93,28,6
Mathieu Garon,2007,32,,,,,,Goaltender,185,93,29,7
Mathieu Garon,2008,47,,,,,,Goaltender,185,93,30,8
Mathieu Garon,2009,15,,,,,,Goaltender,185,93,31,9
Mathieu Garon,2009,4,,,,,,Goaltender,185,93,31,9
Mathieu Garon,2010,35,,,,,,Goaltender,185,93,32,10
Mathieu Garon,2011,36,,,,,,Goaltender,185,93,33,11
Mathieu Garon,2012,48,,,,,,Goaltender,185,93,34,12
Mathieu Garon,2013,18,,,,,,Goaltender,185,93,35,13
Mathieu Perreault,2010,21,4.0,5.0,9.0,4.0,0.0,Centre,178,85,22,1
Mathieu Perreault,2011,35,7.0,7.0,14.0,-3.0,1.0,Centre,178,85,23,2
Mathieu Perreault,2012,64,16.0,14.0,30.0,9.0,4.0,Centre,178,85,24,3
Mathieu Perreault,2013,39,6.0,11.0,17.0,7.0,1.0,Centre,178,85,25,4
Mathieu Perreault,2014,69,18.0,25.0,43.0,13.0,1.0,Centre,178,85,26,5
Mathieu Perreault,2015,62,18.0,23.0,41.0,7.0,2.0,Centre,178,85,27,6
Mathieu Perreault,2016,71,9.0,32.0,41.0,-11.0,1.0,Centre,178,85,28,7
Mathieu Perreault,2017,65,13.0,32.0,45.0,-11.0,3.0,Centre,178,85,29,8
Mathieu Perreault,2018,70,17.0,22.0,39.0,4.0,2.0,Centre,178,85,30,9
Mathieu Perreault,2019,82,15.0,15.0,30.0,-1.0,3.0,Centre,178,85,31,10
Mathieu Perreault,2020,49,7.0,8.0,15.0,-9.0,0.0,Centre,178,85,32,11
Mathieu Roy,2006,1,0.0,0.0,0.0,-1.0,0.0,Defence,188,94,23,1
Mathieu Roy,2007,16,2.0,0.0,2.0,-7.0,0.0,Defence,188,94,24,2
Mathieu Roy,2008,13,0.0,1.0,1.0,0.0,0.0,Defence,188,94,25,3
Mathieu Roy,2010,31,0.0,10.0,10.0,-2.0,0.0,Defence,188,94,27,5
Mathieu Roy,2011,4,0.0,0.0,0.0,-2.0,0.0,Defence,188,94,28,6
Mathieu Roy,2013,1,0.0,0.0,0.0,-1.0,0.0,Defence,188,94,30,8
Mathieu Schneider,1988,4,0.0,0.0,0.0,-1.0,0.0,Defence,183,87,19,1
Mathieu Schneider,1990,44,7.0,14.0,21.0,2.0,1.0,Defence,183,87,21,3
Mathieu Schneider,1991,69,10.0,20.0,30.0,7.0,3.0,Defence,183,87,22,4
Mathieu Schneider,1992,78,8.0,24.0,32.0,10.0,1.0,Defence,183,87,23,5
Mathieu Schneider,1993,60,13.0,31.0,44.0,8.0,2.0,Defence,183,87,24,6
Mathieu Schneider,1994,75,20.0,32.0,52.0,15.0,4.0,Defence,183,87,25,7
Mathieu Schneider,1995,13,3.0,6.0,9.0,-5.0,2.0,Defence,183,87,26,8
Mathieu Schneider,1995,30,5.0,15.0,20.0,-3.0,0.0,Defence,183,87,26,8
Mathieu Schneider,1996,65,11.0,36.0,47.0,-18.0,1.0,Defence,183,87,27,9
Mathieu Schneider,1996,13,2.0,5.0,7.0,-2.0,0.0,Defence,183,87,27,9
Mathieu Schneider,1997,26,5.0,7.0,12.0,3.0,1.0,Defence,183,87,28,10
Mathieu Schneider,1998,76,11.0,26.0,37.0,-12.0,1.0,Defence,183,87,29,11
Mathieu Schneider,1999,75,10.0,24.0,34.0,-19.0,2.0,Defence,183,87,30,12
Mathieu Schneider,2000,80,10.0,20.0,30.0,-6.0,1.0,Defence,183,87,31,13
Mathieu Schneider,2001,73,16.0,35.0,51.0,0.0,2.0,Defence,183,87,32,14
Mathieu Schneider,2002,55,7.0,23.0,30.0,3.0,0.0,Defence,183,87,33,15
Mathieu Schneider,2003,13,2.0,5.0,7.0,2.0,0.0,Defence,183,87,34,16
Mathieu Schneider,2003,65,14.0,29.0,43.0,0.0,1.0,Defence,183,87,34,16
Mathieu Schneider,2004,78,14.0,32.0,46.0,22.0,4.0,Defence,183,87,35,17
Mathieu Schneider,2006,72,21.0,38.0,59.0,33.0,4.0,Defence,183,87,37,19
Mathieu Schneider,2007,68,11.0,41.0,52.0,12.0,2.0,Defence,183,87,38,20
Mathieu Schneider,2008,65,12.0,27.0,39.0,22.0,2.0,Defence,183,87,39,21
Mathieu Schneider,2009,44,4.0,11.0,15.0,-10.0,0.0,Defence,183,87,40,22
Mathieu Schneider,2009,23,5.0,12.0,17.0,-2.0,2.0,Defence,183,87,40,22
Mathieu Schneider,2010,17,2.0,3.0,5.0,0.0,0.0,Defence,183,87,41,23
Mathieu Schneider,2010,8,0.0,4.0,4.0,5.0,0.0,Defence,183,87,41,23
Mats Lindgren,1997,69,11.0,14.0,25.0,-7.0,1.0,Centre,188,91,23,1
Mats Lindgren,1998,82,13.0,13.0,26.0,0.0,3.0,Centre,188,91,24,2
Mats Lindgren,1999,12,5.0,3.0,8.0,2.0,1.0,Centre,188,91,25,3
Mats Lindgren,1999,48,5.0,12.0,17.0,4.0,0.0,Centre,188,91,25,3
Mats Lindgren,2000,43,9.0,7.0,16.0,0.0,1.0,Centre,188,91,26,4
Mats Lindgren,2001,20,3.0,4.0,7.0,4.0,0.0,Centre,188,91,27,5
Mats Lindgren,2002,59,3.0,12.0,15.0,0.0,1.0,Centre,188,91,28,6
Mats Lindgren,2003,54,5.0,9.0,14.0,-2.0,1.0,Centre,188,91,29,7
Mats Naslund,1988,78,24.0,59.0,83.0,17.0,2.0,Left_wing,170,72,29,6
Mats Naslund,1989,77,33.0,51.0,84.0,34.0,4.0,Left_wing,170,72,30,7
Mats Naslund,1990,72,21.0,20.0,41.0,3.0,3.0,Left_wing,170,72,31,8
Mats Naslund,1995,34,8.0,14.0,22.0,-4.0,1.0,Left_wing,170,72,36,13
Mats Sundin,1991,80,23.0,36.0,59.0,-24.0,0.0,Centre,196,105,20,1
Mats Sundin,1992,80,33.0,43.0,76.0,-19.0,2.0,Centre,196,105,21,2
Mats Sundin,1993,80,47.0,67.0,114.0,21.0,9.0,Centre,196,105,22,3
Mats Sundin,1994,84,32.0,53.0,85.0,1.0,4.0,Centre,196,105,23,4
Mats Sundin,1995,47,23.0,24.0,47.0,-5.0,4.0,Centre,196,105,24,5
Mats Sundin,1996,76,33.0,50.0,83.0,8.0,7.0,Centre,196,105,25,6
Mats Sundin,1997,82,41.0,53.0,94.0,6.0,8.0,Centre,196,105,26,7
Mats Sundin,1998,82,33.0,41.0,74.0,-3.0,5.0,Centre,196,105,27,8
Mats Sundin,1999,82,31.0,52.0,83.0,22.0,6.0,Centre,196,105,28,9
Mats Sundin,2000,73,32.0,41.0,73.0,16.0,7.0,Centre,196,105,29,10
Mats Sundin,2001,82,28.0,46.0,74.0,15.0,6.0,Centre,196,105,30,11
Mats Sundin,2002,82,41.0,39.0,80.0,6.0,9.0,Centre,196,105,31,12
Mats Sundin,2003,75,37.0,35.0,72.0,1.0,8.0,Centre,196,105,32,13
Mats Sundin,2004,81,31.0,44.0,75.0,11.0,10.0,Centre,196,105,33,14
Mats Sundin,2006,70,31.0,47.0,78.0,7.0,2.0,Centre,196,105,35,16
Mats Sundin,2007,75,27.0,49.0,76.0,-2.0,3.0,Centre,196,105,36,17
Mats Sundin,2008,74,32.0,46.0,78.0,17.0,4.0,Centre,196,105,37,18
Mats Sundin,2009,41,9.0,19.0,28.0,-5.0,2.0,Centre,196,105,38,19
Mats Zuccarello,2011,42,6.0,17.0,23.0,3.0,2.0,Right_wing,173,83,24,1
Mats Zuccarello,2012,10,2.0,1.0,3.0,0.0,1.0,Right_wing,173,83,25,2
Mats Zuccarello,2013,15,3.0,5.0,8.0,10.0,0.0,Right_wing,173,83,26,3
Mats Zuccarello,2014,77,19.0,40.0,59.0,11.0,4.0,Right_wing,173,83,27,4
Mats Zuccarello,2015,78,15.0,34.0,49.0,17.0,3.0,Right_wing,173,83,28,5
Mats Zuccarello,2016,81,26.0,35.0,61.0,2.0,4.0,Right_wing,173,83,29,6
Mats Zuccarello,2017,80,15.0,44.0,59.0,15.0,3.0,Right_wing,173,83,30,7
Mats Zuccarello,2018,80,16.0,37.0,53.0,-10.0,3.0,Right_wing,173,83,31,8
Mats Zuccarello,2019,46,11.0,26.0,37.0,-11.0,1.0,Right_wing,173,83,32,9
Mats Zuccarello,2019,2,1.0,2.0,3.0,3.0,0.0,Right_wing,173,83,32,9
Mats Zuccarello,2020,65,15.0,22.0,37.0,-9.0,2.0,Right_wing,173,83,33,10
Matt Bartkowski,2011,6,0.0,0.0,0.0,-1.0,0.0,Defence,185,90,23,1
Matt Bartkowski,2012,3,0.0,0.0,0.0,-2.0,0.0,Defence,185,90,24,2
Matt Bartkowski,2013,11,0.0,2.0,2.0,0.0,0.0,Defence,185,90,25,3
Matt Bartkowski,2014,64,0.0,18.0,18.0,22.0,0.0,Defence,185,90,26,4
Matt Bartkowski,2015,47,0.0,4.0,4.0,-6.0,0.0,Defence,185,90,27,5
Matt Bartkowski,2016,80,6.0,12.0,18.0,-19.0,0.0,Defence,185,90,28,6
Matt Bartkowski,2017,24,1.0,1.0,2.0,-4.0,0.0,Defence,185,90,29,7
Matt Bartkowski,2018,18,0.0,3.0,3.0,-3.0,0.0,Defence,185,90,30,8
Matt Bartkowski,2019,2,1.0,0.0,1.0,2.0,0.0,Defence,185,90,31,9
Matt Beleskey,2009,2,0.0,0.0,0.0,0.0,0.0,Left_wing,183,94,21,1
